,player_id,player_name,toc,fgm,fga,tpm,tpa,ftm,fta,blk,ast,oreb,dreb,tov,pf,stl,plus,minus,plus_minus,possessions,points,gp,team_abbrev,off_rating,def_rating,efg_percent,ts_percent,oreb_percent,dreb_percent,ast_percent,blk_percent,stl_percent,tov_percent,usg_percent,min_season,max_season
22,201167,Arron Afflalo,33850.0,40,130,30,60,20,20,10,20,0,30,0,50,20,1340,1100,240,1170,130.0,20,SAC,114.52991452991454,94.01709401709402,42.3,46.8,0.0,2.6,1.7,0.9,1.7,0.0,11.9,2017,2017
23,201229,Anthony Tolliver,16850.0,30,70,0,40,0,0,0,40,30,40,0,20,0,560,720,-160,590,60.0,20,SAC,94.91525423728814,122.03389830508475,42.9,42.9,5.1,6.8,6.8,0.0,0.0,0.0,11.9,2017,2017
24,201565,Derrick Rose,17710.0,70,170,10,20,20,20,10,10,20,10,40,10,0,530,730,-200,700,170.0,10,NYK,75.71428571428571,104.28571428571429,44.1,47.5,2.9,1.4,1.4,1.4,0.0,5.7,31.3,2017,2017
25,201567,Kevin Love,14970.0,60,150,20,60,90,120,0,20,20,100,20,30,30,620,370,250,550,230.0,10,CLE,112.72727272727273,67.27272727272727,46.7,56.7,3.6,18.2,3.6,0.0,5.5,3.6,40.5,2017,2017
26,201569,Eric Gordon,19820.0,40,90,30,60,70,80,0,60,0,40,20,20,0,820,630,190,690,180.0,10,HOU,118.84057971014492,91.30434782608695,61.1,71.9,0.0,5.8,8.7,0.0,0.0,2.9,21.0,2017,2017
27,201575,Brandon Rush,6900.0,20,30,10,20,0,0,0,0,0,10,0,0,0,280,280,0,250,50.0,10,MIN,112.0,112.0,83.3,83.3,0.0,4.0,0.0,0.0,0.0,0.0,12.0,2017,2017
28,201583,Ryan Anderson,14810.0,20,50,10,10,0,0,0,0,10,30,20,10,0,550,490,60,500,50.0,10,HOU,110.0,98.0,50.0,50.0,2.0,6.0,0.0,0.0,0.0,4.0,14.0,2017,2017
29,201584,Courtney Lee,11770.0,0,50,0,20,0,0,10,0,10,20,20,0,0,250,440,-190,480,0.0,10,NYK,52.083333333333336,91.66666666666667,0.0,0.0,2.1,4.2,0.0,2.1,0.0,4.2,14.6,2017,2017
30,201585,Kosta Koufos,19690.0,30,110,0,0,0,10,0,10,30,80,30,40,0,630,600,30,660,60.0,20,SAC,95.45454545454545,90.9090909090909,27.3,26.2,4.5,12.1,1.5,0.0,0.0,4.5,21.9,2017,2017
31,201628,Bobby Brown,600.0,0,10,0,0,0,0,0,0,0,0,0,0,0,20,60,-40,20,0.0,10,HOU,100.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2017,2017
32,201935,James Harden,21520.0,90,180,40,90,40,50,0,80,10,60,40,40,10,820,740,80,740,260.0,10,HOU,110.8108108108108,100.0,61.1,64.4,1.4,8.1,10.8,0.0,1.4,5.4,32.7,2017,2017
33,201937,Ricky Rubio,16950.0,20,40,0,10,10,10,0,50,0,10,10,30,30,580,680,-100,570,50.0,10,MIN,101.75438596491227,119.29824561403508,50.0,56.3,0.0,1.8,8.8,0.0,5.3,1.8,9.5,2017,2017
34,201943,Brandon Jennings,12780.0,10,70,0,40,50,60,0,50,10,20,10,20,0,410,560,-150,440,70.0,10,NYK,93.18181818181819,127.27272727272727,14.3,36.3,2.3,4.5,11.4,0.0,0.0,2.3,24.2,2017,2017
35,201951,Ty Lawson,41460.0,60,190,30,90,20,20,10,120,30,40,40,40,50,1380,1400,-20,1330,170.0,20,SAC,103.7593984962406,105.26315789473684,39.5,42.8,2.3,3.0,9.0,0.8,3.8,3.0,18.0,2017,2017
36,201956,Omri Casspi,10990.0,20,30,0,10,0,0,0,0,10,50,20,10,10,450,370,80,350,40.0,20,SAC,128.57142857142858,105.71428571428571,66.7,66.7,2.9,14.3,0.0,0.0,2.9,5.7,14.3,2017,2017
37,202066,Garrett Temple,19400.0,70,110,10,40,0,0,10,30,10,10,30,20,0,880,740,140,740,150.0,20,SAC,118.91891891891892,100.0,68.2,68.2,1.4,1.4,4.1,1.4,0.0,4.1,18.9,2017,2017
38,202083,Wesley Matthews,22440.0,40,140,10,80,40,40,0,10,0,40,10,30,10,780,850,-70,740,130.0,10,DAL,105.4054054054054,114.86486486486487,32.1,41.2,0.0,5.4,1.4,0.0,1.4,1.4,22.6,2017,2017
39,202326,DeMarcus Cousins,34320.0,150,260,0,30,230,300,0,60,60,70,60,90,20,1400,1130,270,1160,530.0,20,SAC,120.6896551724138,97.41379310344827,57.7,67.6,5.2,6.0,5.2,0.0,1.7,5.2,39.0,2017,2017
40,202332,Cole Aldrich,7020.0,0,0,0,0,0,0,0,0,10,40,10,20,0,230,330,-100,260,0.0,10,MIN,88.46153846153847,126.92307692307692,,,3.8,15.4,0.0,0.0,0.0,3.8,3.8,2017,2017
41,202339,Eric Bledsoe,17670.0,50,110,20,50,40,40,0,50,0,60,50,20,10,550,640,-90,670,160.0,10,PHX,82.08955223880596,95.5223880597015,54.5,62.7,0.0,9.0,7.5,0.0,1.5,7.5,26.5,2017,2017
42,202357,Nemanja Bjelica,7560.0,0,30,0,30,10,20,10,10,0,20,20,30,0,260,300,-40,280,10.0,10,MIN,92.85714285714286,107.14285714285714,0.0,12.9,0.0,7.1,3.6,3.6,0.0,7.1,21.0,2017,2017
43,202498,Lance Thomas,9970.0,10,40,0,0,0,0,0,10,0,10,10,20,20,270,380,-110,380,20.0,10,NYK,71.05263157894737,100.0,25.0,25.0,0.0,2.6,2.6,0.0,5.3,2.6,13.2,2017,2017
44,202681,Kyrie Irving,17880.0,120,220,40,70,10,10,0,40,10,10,0,10,20,720,590,130,630,290.0,10,CLE,114.28571428571429,93.65079365079364,63.6,64.6,1.6,1.6,6.3,0.0,3.2,0.0,35.6,2017,2017
45,202684,Tristan Thompson,13450.0,0,10,0,0,0,0,0,0,20,40,20,40,0,590,420,170,480,0.0,10,CLE,122.91666666666667,87.5,0.0,0.0,4.2,8.3,0.0,0.0,0.0,4.2,6.2,2017,2017
46,202688,Brandon Knight,15490.0,10,80,0,30,50,60,0,50,0,10,20,10,0,460,650,-190,550,70.0,10,PHX,83.63636363636364,118.18181818181819,12.5,32.9,0.0,1.8,9.1,0.0,0.0,3.6,23.0,2017,2017
47,202697,Iman Shumpert,8310.0,10,30,0,10,0,0,10,30,10,10,20,20,0,280,330,-50,280,20.0,10,CLE,100.0,117.85714285714286,33.3,33.3,3.6,3.6,10.7,3.6,0.0,7.1,17.9,2017,2017
48,202732,DeAndre Liggins,7200.0,20,30,0,0,0,0,10,30,0,30,10,10,0,360,240,120,280,40.0,10,CLE,128.57142857142858,85.71428571428571,66.7,66.7,0.0,10.7,10.7,3.6,0.0,3.6,14.3,2017,2017
49,203084,Harrison Barnes,23300.0,130,230,20,40,30,30,0,10,10,40,10,20,10,800,900,-100,770,310.0,10,DAL,103.8961038961039,116.88311688311688,60.9,63.7,1.3,5.2,1.3,0.0,1.3,1.3,32.9,2017,2017
50,203112,Quincy Acy,4640.0,10,50,10,30,0,0,0,0,0,10,0,0,0,100,150,-50,170,30.0,10,DAL,58.8235294117647,88.23529411764706,30.0,30.0,0.0,5.9,0.0,0.0,0.0,0.0,29.4,2017,2017
51,203124,Kyle O'Quinn,9240.0,10,30,0,20,0,0,20,10,10,40,10,30,0,260,360,-100,340,20.0,10,NYK,76.47058823529412,105.88235294117646,33.3,33.3,2.9,11.8,2.9,5.9,0.0,2.9,11.8,2017,2017
52,203200,Justin Holiday,15870.0,20,70,20,30,20,20,0,20,10,50,0,0,10,540,690,-150,600,80.0,10,NYK,90.0,115.0,42.9,50.8,1.7,8.3,3.3,0.0,1.7,0.0,13.1,2017,2017
53,203458,Alex Len,14490.0,30,60,0,0,20,20,0,20,20,50,10,40,10,480,610,-130,510,80.0,10,PHX,94.11764705882354,119.6078431372549,50.0,58.1,3.9,9.8,3.9,0.0,2.0,2.0,15.5,2017,2017
