,player_id,rapm_off,rapm_def,rapm,rapm_rank,rapm_off_rank,rapm_def_rank,rapm_intercept,player_name,min_season,max_season
239,203496.0,1.24,3.64,4.88,1.0,65.0,2.0,104.32,Robert Covington,2018,2018
106,201939.0,5.61,-0.79,4.82,2.0,1.0,437.0,104.32,Stephen Curry,2018,2018
296,203954.0,2.15,2.41,4.56,3.0,20.0,8.0,104.32,Joel Embiid,2018,2018
189,203081.0,3.14,1.4,4.54,4.0,10.0,42.0,104.32,Damian Lillard,2018,2018
172,202710.0,2.01,2.52,4.53,5.0,25.0,6.0,104.32,Jimmy Butler,2018,2018
82,201569.0,3.51,0.7,4.21,6.0,6.0,124.0,104.32,Eric Gordon,2018,2018
237,203490.0,2.82,1.05,3.87,7.0,13.0,77.0,104.32,Otto Porter Jr.,2018,2018
404,1627759.0,1.4,2.32,3.71,8.0,54.0,10.0,104.32,Jaylen Brown,2018,2018
36,101108.0,3.75,-0.26,3.49,9.0,3.0,334.0,104.32,Chris Paul,2018,2018
104,201936.0,2.03,1.45,3.47,10.0,24.0,41.0,104.32,Tyreke Evans,2018,2018
103,201935.0,3.65,-0.19,3.46,11.0,4.0,323.0,104.32,James Harden,2018,2018
334,1626157.0,3.58,-0.14,3.44,12.0,5.0,308.0,104.32,Karl-Anthony Towns,2018,2018
248,203506.0,1.48,1.95,3.43,13.0,48.0,15.0,104.32,Victor Oladipo,2018,2018
158,202689.0,3.01,0.27,3.28,14.0,12.0,193.0,104.32,Kemba Walker,2018,2018
307,203999.0,2.8,0.47,3.27,15.0,14.0,161.0,104.32,Nikola Jokic,2018,2018
107,201942.0,3.29,-0.03,3.26,16.0,9.0,278.0,104.32,DeMar DeRozan,2018,2018
132,202329.0,2.08,1.13,3.21,19.0,21.0,64.0,104.32,Al-Farouq Aminu,2018,2018
469,1628378.0,1.17,2.04,3.21,18.0,69.0,13.0,104.32,Donovan Mitchell,2018,2018
185,203076.0,1.66,1.55,3.21,17.0,38.0,38.0,104.32,Anthony Davis,2018,2018
220,203460.0,-1.02,4.22,3.2,20.0,460.0,1.0,104.32,Andre Roberson,2018,2018
324,1626145.0,1.74,1.45,3.19,21.0,35.0,40.0,104.32,Tyus Jones,2018,2018
54,200782.0,2.6,0.54,3.14,22.0,16.0,147.0,104.32,P.J. Tucker,2018,2018
48,200746.0,1.74,1.33,3.07,23.0,33.0,47.0,104.32,LaMarcus Aldridge,2018,2018
79,201566.0,2.31,0.69,3.0,24.0,18.0,126.0,104.32,Russell Westbrook,2018,2018
436,1627832.0,1.29,1.6,2.89,25.0,61.0,34.0,104.32,Fred VanVleet,2018,2018
367,1626220.0,0.56,2.24,2.79,26.0,137.0,11.0,104.32,Royce O'Neale,2018,2018
58,201143.0,1.5,1.22,2.72,27.0,46.0,57.0,104.32,Al Horford,2018,2018
230,203482.0,2.77,-0.07,2.7,28.0,15.0,286.0,104.32,Kelly Olynyk,2018,2018
425,1627812.0,-0.37,3.06,2.69,29.0,347.0,4.0,104.32,Yogi Ferrell,2018,2018
53,200768.0,1.54,1.12,2.67,30.0,45.0,65.0,104.32,Kyle Lowry,2018,2018
249,203507.0,0.88,1.65,2.53,32.0,93.0,31.0,104.32,Giannis Antetokounmpo,2018,2018
110,201950.0,0.69,1.84,2.53,31.0,116.0,19.0,104.32,Jrue Holiday,2018,2018
19,2594.0,1.78,0.74,2.52,33.0,32.0,117.0,104.32,Kyle Korver,2018,2018
11,2403.0,0.77,1.75,2.52,34.0,105.0,22.0,104.32,Nene,2018,2018
483,1628395.0,1.92,0.59,2.51,35.0,26.0,140.0,104.32,Jordan Bell,2018,2018
187,203078.0,1.42,1.06,2.49,36.0,53.0,74.0,104.32,Bradley Beal,2018,2018
273,203914.0,1.29,1.19,2.47,37.0,62.0,59.0,104.32,Gary Harris,2018,2018
243,203500.0,1.39,1.05,2.44,38.0,55.0,76.0,104.32,Steven Adams,2018,2018
308,204001.0,0.5,1.85,2.35,39.0,146.0,18.0,104.32,Kristaps Porzingis,2018,2018
159,202691.0,1.43,0.86,2.29,40.0,51.0,99.0,104.32,Klay Thompson,2018,2018
12,2544.0,4.26,-2.02,2.24,41.0,2.0,525.0,104.32,LeBron James,2018,2018
453,1627885.0,1.17,1.02,2.2,42.0,68.0,80.0,104.32,Shaquille Harrison,2018,2018
92,201586.0,1.6,0.59,2.19,43.0,39.0,141.0,104.32,Serge Ibaka,2018,2018
286,203935.0,0.45,1.72,2.17,44.0,153.0,23.0,104.32,Marcus Smart,2018,2018
419,1627783.0,1.74,0.4,2.14,45.0,34.0,170.0,104.32,Pascal Siakam,2018,2018
64,201152.0,1.06,1.08,2.13,46.0,78.0,71.0,104.32,Thaddeus Young,2018,2018
240,203497.0,-0.28,2.39,2.11,47.0,333.0,9.0,104.32,Rudy Gobert,2018,2018
136,202334.0,0.52,1.57,2.09,48.0,143.0,35.0,104.32,Ed Davis,2018,2018
196,203089.0,1.15,0.91,2.06,49.0,70.0,94.0,104.32,John Henson,2018,2018
40,101127.0,1.67,0.36,2.03,50.0,37.0,173.0,104.32,Jarrett Jack,2018,2018
475,1628384.0,0.79,1.24,2.02,51.0,102.0,56.0,104.32,OG Anunoby,2018,2018
244,203501.0,1.28,0.72,2.0,52.0,63.0,121.0,104.32,Tim Hardaway Jr.,2018,2018
87,201578.0,1.09,0.9,1.98,53.0,75.0,95.0,104.32,Marreese Speights,2018,2018
300,203962.0,0.73,1.25,1.98,54.0,111.0,53.0,104.32,Josh Huestis,2018,2018
448,1627863.0,0.68,1.28,1.96,55.0,117.0,50.0,104.32,Danuel House Jr.,2018,2018
255,203526.0,0.27,1.66,1.93,56.0,186.0,29.0,104.32,Raul Neto,2018,2018
357,1626192.0,1.05,0.82,1.87,58.0,79.0,105.0,104.32,Pat Connaughton,2018,2018
214,203200.0,0.94,0.93,1.87,57.0,89.0,92.0,104.32,Justin Holiday,2018,2018
372,1626257.0,0.78,1.07,1.85,59.0,104.0,72.0,104.32,Salah Mejri,2018,2018
195,203087.0,1.68,0.11,1.79,60.0,36.0,229.0,104.32,Jeremy Lamb,2018,2018
43,101141.0,0.72,1.05,1.77,61.0,113.0,75.0,104.32,Ersan Ilyasova,2018,2018
346,1626171.0,2.22,-0.45,1.76,62.0,19.0,377.0,104.32,Bobby Portis,2018,2018
99,201601.0,0.03,1.7,1.73,64.0,233.0,26.0,104.32,Luc Mbah a Moute,2018,2018
139,202339.0,1.79,-0.06,1.73,63.0,30.0,282.0,104.32,Eric Bledsoe,2018,2018
216,203382.0,-1.41,3.13,1.72,65.0,496.0,3.0,104.32,Aron Baynes,2018,2018
224,203469.0,0.59,1.08,1.68,66.0,129.0,70.0,104.32,Cody Zeller,2018,2018
38,101112.0,1.83,-0.16,1.67,67.0,28.0,314.0,104.32,Channing Frye,2018,2018
168,202703.0,1.81,-0.15,1.66,68.0,29.0,311.0,104.32,Nikola Mirotic,2018,2018
463,1628369.0,0.41,1.24,1.65,69.0,160.0,55.0,104.32,Jayson Tatum,2018,2018
80,201567.0,2.04,-0.42,1.63,70.0,23.0,370.0,104.32,Kevin Love,2018,2018
184,202933.0,0.66,0.95,1.61,72.0,121.0,89.0,104.32,Julyan Stone,2018,2018
371,1626246.0,1.3,0.31,1.61,71.0,59.0,186.0,104.32,Boban Marjanovic,2018,2018
1,1717.0,1.58,0.03,1.61,73.0,41.0,264.0,104.32,Dirk Nowitzki,2018,2018
23,2733.0,0.62,0.98,1.6,74.0,126.0,88.0,104.32,Shaun Livingston,2018,2018
287,203937.0,0.57,1.0,1.57,75.0,132.0,84.0,104.32,Kyle Anderson,2018,2018
429,1627819.0,0.56,0.99,1.55,76.0,136.0,85.0,104.32,Isaiah Taylor,2018,2018
96,201596.0,-0.26,1.77,1.51,78.0,327.0,21.0,104.32,Mario Chalmers,2018,2018
397,1627750.0,3.51,-2.0,1.51,77.0,7.0,524.0,104.32,Jamal Murray,2018,2018
470,1628379.0,0.82,0.68,1.5,79.0,99.0,128.0,104.32,Luke Kennard,2018,2018
379,1627732.0,1.02,0.45,1.48,80.0,81.0,163.0,104.32,Ben Simmons,2018,2018
18,2585.0,1.85,-0.37,1.47,81.0,27.0,356.0,104.32,Zaza Pachulia,2018,2018
228,203477.0,1.13,0.34,1.46,82.0,72.0,179.0,104.32,Isaiah Canaan,2018,2018
145,202357.0,0.32,1.14,1.46,84.0,178.0,62.0,104.32,Nemanja Bjelica,2018,2018
202,203107.0,0.73,0.73,1.46,83.0,109.0,120.0,104.32,Tomas Satoransky,2018,2018
102,201933.0,1.21,0.24,1.44,85.0,66.0,198.0,104.32,Blake Griffin,2018,2018
47,101181.0,1.27,0.14,1.41,86.0,64.0,223.0,104.32,Jose Calderon,2018,2018
