,player_id,rapm_off,rapm_def,rapm,rapm_rank,rapm_off_rank,rapm_def_rank,rapm_intercept,player_name,min_season,max_season
239,203496.0,1.23,3.64,4.86,1.0,66.0,2.0,104.33,Robert Covington,2018,2018
106,201939.0,5.6,-0.79,4.81,2.0,1.0,440.0,104.33,Stephen Curry,2018,2018
296,203954.0,2.14,2.4,4.54,3.0,21.0,8.0,104.33,Joel Embiid,2018,2018
172,202710.0,2.0,2.51,4.51,4.0,25.0,6.0,104.33,Jimmy Butler,2018,2018
82,201569.0,3.5,0.69,4.19,5.0,6.0,125.0,104.33,Eric Gordon,2018,2018
237,203490.0,2.81,1.03,3.85,6.0,12.0,76.0,104.33,Otto Porter Jr.,2018,2018
404,1627759.0,1.38,2.31,3.69,7.0,56.0,10.0,104.33,Jaylen Brown,2018,2018
132,202329.0,2.37,1.25,3.62,8.0,18.0,52.0,104.33,Al-Farouq Aminu,2018,2018
104,201936.0,2.02,1.43,3.46,10.0,24.0,40.0,104.33,Tyreke Evans,2018,2018
36,101108.0,3.74,-0.27,3.46,9.0,3.0,337.0,104.33,Chris Paul,2018,2018
103,201935.0,3.65,-0.21,3.44,11.0,4.0,325.0,104.33,James Harden,2018,2018
334,1626157.0,3.57,-0.15,3.42,12.0,5.0,310.0,104.33,Karl-Anthony Towns,2018,2018
248,203506.0,1.46,1.94,3.4,13.0,49.0,15.0,104.33,Victor Oladipo,2018,2018
158,202689.0,3.0,0.26,3.26,14.0,11.0,195.0,104.33,Kemba Walker,2018,2018
307,203999.0,2.79,0.46,3.25,15.0,13.0,162.0,104.33,Nikola Jokic,2018,2018
107,201942.0,3.28,-0.04,3.24,16.0,9.0,281.0,104.33,DeMar DeRozan,2018,2018
185,203076.0,1.65,1.55,3.2,17.0,38.0,36.0,104.33,Anthony Davis,2018,2018
220,203460.0,-1.03,4.21,3.18,18.0,459.0,1.0,104.33,Andre Roberson,2018,2018
469,1628378.0,1.15,2.03,3.18,19.0,70.0,13.0,104.33,Donovan Mitchell,2018,2018
324,1626145.0,1.73,1.44,3.17,20.0,33.0,39.0,104.33,Tyus Jones,2018,2018
54,200782.0,2.6,0.52,3.12,21.0,15.0,149.0,104.33,P.J. Tucker,2018,2018
48,200746.0,1.73,1.31,3.04,22.0,34.0,46.0,104.33,LaMarcus Aldridge,2018,2018
541,203081203468.0,2.54,0.45,2.99,23.0,16.0,164.0,104.33,CJ McCollum,2018,2018
540,203081203468.0,2.54,0.45,2.99,23.0,16.0,164.0,104.33,Damian Lillard,2018,2018
79,201566.0,2.29,0.67,2.97,24.0,19.0,127.0,104.33,Russell Westbrook,2018,2018
436,1627832.0,1.29,1.59,2.88,25.0,62.0,34.0,104.33,Fred VanVleet,2018,2018
367,1626220.0,0.54,2.23,2.77,26.0,142.0,11.0,104.33,Royce O'Neale,2018,2018
58,201143.0,1.48,1.21,2.69,27.0,46.0,57.0,104.33,Al Horford,2018,2018
230,203482.0,2.76,-0.08,2.68,28.0,14.0,287.0,104.33,Kelly Olynyk,2018,2018
425,1627812.0,-0.38,3.05,2.67,29.0,351.0,4.0,104.33,Yogi Ferrell,2018,2018
53,200768.0,1.52,1.12,2.64,30.0,45.0,65.0,104.33,Kyle Lowry,2018,2018
11,2403.0,0.76,1.75,2.51,31.0,107.0,22.0,104.33,Nene,2018,2018
136,202334.0,0.89,1.62,2.51,32.0,92.0,32.0,104.33,Ed Davis,2018,2018
483,1628395.0,1.91,0.59,2.5,35.0,26.0,140.0,104.33,Jordan Bell,2018,2018
