,player_id,rapm_off,rapm_def,rapm,rapm_rank,rapm_off_rank,rapm_def_rank,rapm_intercept,player_name,min_season,max_season
239,203496.0,1.24,3.64,4.88,1.0,66.0,2.0,104.28,Robert Covington,2018,2018
106,201939.0,5.61,-0.8,4.81,2.0,1.0,442.0,104.28,Stephen Curry,2018,2018
296,203954.0,2.15,2.4,4.55,3.0,20.0,8.0,104.28,Joel Embiid,2018,2018
172,202710.0,2.0,2.52,4.52,4.0,25.0,6.0,104.28,Jimmy Butler,2018,2018
189,203081.0,3.13,1.38,4.51,5.0,10.0,41.0,104.28,Damian Lillard,2018,2018
82,201569.0,3.51,0.69,4.2,6.0,6.0,124.0,104.28,Eric Gordon,2018,2018
237,203490.0,2.82,1.04,3.86,7.0,13.0,76.0,104.28,Otto Porter Jr.,2018,2018
404,1627759.0,1.39,2.31,3.7,8.0,54.0,10.0,104.28,Jaylen Brown,2018,2018
248,203506.0,1.57,2.12,3.69,9.0,42.0,12.0,104.28,Victor Oladipo,2018,2018
36,101108.0,3.75,-0.27,3.48,10.0,3.0,337.0,104.28,Chris Paul,2018,2018
104,201936.0,2.03,1.43,3.46,11.0,24.0,40.0,104.28,Tyreke Evans,2018,2018
103,201935.0,3.65,-0.2,3.45,12.0,4.0,325.0,104.28,James Harden,2018,2018
334,1626157.0,3.58,-0.15,3.43,13.0,5.0,312.0,104.28,Karl-Anthony Towns,2018,2018
307,203999.0,2.81,0.46,3.27,14.0,14.0,162.0,104.28,Nikola Jokic,2018,2018
158,202689.0,3.01,0.26,3.27,15.0,12.0,195.0,104.28,Kemba Walker,2018,2018
107,201942.0,3.29,-0.05,3.25,16.0,9.0,282.0,104.28,DeMar DeRozan,2018,2018
185,203076.0,1.65,1.55,3.2,17.0,38.0,36.0,104.28,Anthony Davis,2018,2018
132,202329.0,2.08,1.12,3.19,18.0,22.0,63.0,104.28,Al-Farouq Aminu,2018,2018
469,1628378.0,1.16,2.03,3.19,19.0,70.0,14.0,104.28,Donovan Mitchell,2018,2018
220,203460.0,-1.02,4.2,3.18,21.0,459.0,1.0,104.28,Andre Roberson,2018,2018
324,1626145.0,1.74,1.45,3.18,20.0,35.0,39.0,104.28,Tyus Jones,2018,2018
54,200782.0,2.61,0.53,3.13,22.0,16.0,150.0,104.28,P.J. Tucker,2018,2018
48,200746.0,1.74,1.31,3.05,23.0,33.0,46.0,104.28,LaMarcus Aldridge,2018,2018
79,201566.0,2.31,0.68,2.98,24.0,18.0,128.0,104.28,Russell Westbrook,2018,2018
436,1627832.0,1.3,1.59,2.88,25.0,62.0,33.0,104.28,Fred VanVleet,2018,2018
367,1626220.0,0.55,2.23,2.79,26.0,137.0,11.0,104.28,Royce O'Neale,2018,2018
58,201143.0,1.49,1.21,2.7,27.0,47.0,56.0,104.28,Al Horford,2018,2018
230,203482.0,2.77,-0.08,2.68,28.0,15.0,287.0,104.28,Kelly Olynyk,2018,2018
425,1627812.0,-0.37,3.05,2.68,29.0,349.0,4.0,104.28,Yogi Ferrell,2018,2018
53,200768.0,1.53,1.11,2.64,30.0,46.0,64.0,104.28,Kyle Lowry,2018,2018
249,203507.0,0.88,1.63,2.52,33.0,93.0,31.0,104.28,Giannis Antetokounmpo,2018,2018
110,201950.0,0.69,1.83,2.52,31.0,116.0,19.0,104.28,Jrue Holiday,2018,2018
19,2594.0,1.79,0.73,2.52,32.0,31.0,116.0,104.28,Kyle Korver,2018,2018
483,1628395.0,1.92,0.59,2.51,35.0,26.0,141.0,104.28,Jordan Bell,2018,2018
11,2403.0,0.77,1.74,2.51,34.0,105.0,22.0,104.28,Nene,2018,2018
187,203078.0,1.42,1.05,2.47,36.0,53.0,72.0,104.28,Bradley Beal,2018,2018
273,203914.0,1.28,1.17,2.46,37.0,63.0,58.0,104.28,Gary Harris,2018,2018
243,203500.0,1.39,1.04,2.43,38.0,55.0,74.0,104.28,Steven Adams,2018,2018
308,204001.0,0.51,1.84,2.35,39.0,145.0,18.0,104.28,Kristaps Porzingis,2018,2018
159,202691.0,1.43,0.85,2.28,40.0,51.0,99.0,104.28,Klay Thompson,2018,2018
12,2544.0,4.26,-2.04,2.21,41.0,2.0,525.0,104.28,LeBron James,2018,2018
453,1627885.0,1.17,1.02,2.19,42.0,69.0,78.0,104.28,Shaquille Harrison,2018,2018
92,201586.0,1.59,0.59,2.18,43.0,39.0,142.0,104.28,Serge Ibaka,2018,2018
286,203935.0,0.45,1.71,2.16,44.0,153.0,24.0,104.28,Marcus Smart,2018,2018
419,1627783.0,1.74,0.39,2.13,45.0,34.0,171.0,104.28,Pascal Siakam,2018,2018
240,203497.0,-0.29,2.39,2.1,46.0,334.0,9.0,104.28,Rudy Gobert,2018,2018
136,202334.0,0.52,1.57,2.08,47.0,143.0,34.0,104.28,Ed Davis,2018,2018
196,203089.0,1.14,0.9,2.05,48.0,71.0,92.0,104.28,John Henson,2018,2018
540,2011521626167.0,1.38,0.65,2.03,49.0,56.0,132.0,104.28,Thaddeus Young,2018,2018
541,2011521626167.0,1.38,0.65,2.03,49.0,56.0,132.0,104.28,Myles Turner,2018,2018
40,101127.0,1.66,0.35,2.02,50.0,37.0,175.0,104.28,Jarrett Jack,2018,2018
475,1628384.0,0.78,1.24,2.01,51.0,103.0,53.0,104.28,OG Anunoby,2018,2018
244,203501.0,1.27,0.71,1.99,52.0,64.0,121.0,104.28,Tim Hardaway Jr.,2018,2018
300,203962.0,0.73,1.24,1.97,53.0,110.0,52.0,104.28,Josh Huestis,2018,2018
