,away_team_abbrev,away_team_id,def_player_1,def_player_1_id,def_player_2,def_player_2_id,def_player_3,def_player_3_id,def_player_4,def_player_4_id,def_player_5,def_player_5_id,event_team_abbrev,game_date,game_id,home_team_abbrev,home_team_id,off_player_1,off_player_1_id,off_player_2,off_player_2_id,off_player_3,off_player_3_id,off_player_4,off_player_4_id,off_player_5,off_player_5_id,points_made,season
0,GSW,1610612744,Andrew Wiggins,203952,Eric Paschall,1629672,Marquese Chriss,1627737,Jordan Poole,1629673,Brad Wanamaker,202954,BKN,2020-12-22,0022000001,BKN,1610612751,Jarrett Allen,1628386,Landry Shamet,1629013,Caris LeVert,1627747,Taurean Prince,1627752,Spencer Dinwiddie,203915,3,2021
0,GSW,1610612744,Jarrett Allen,1628386,Landry Shamet,1629013,Caris LeVert,1627747,Taurean Prince,1627752,Spencer Dinwiddie,203915,GSW,2020-12-22,0022000001,BKN,1610612751,Andrew Wiggins,203952,Eric Paschall,1629672,Marquese Chriss,1627737,Jordan Poole,1629673,Brad Wanamaker,202954,0,2021
0,GSW,1610612744,Andrew Wiggins,203952,Eric Paschall,1629672,Marquese Chriss,1627737,Jordan Poole,1629673,Brad Wanamaker,202954,BKN,2020-12-22,0022000001,BKN,1610612751,Landry Shamet,1629013,Caris LeVert,1627747,Taurean Prince,1627752,Spencer Dinwiddie,203915,DeAndre Jordan,201599,1,2021
0,GSW,1610612744,Landry Shamet,1629013,Caris LeVert,1627747,Taurean Prince,1627752,Spencer Dinwiddie,203915,DeAndre Jordan,201599,BKN,2020-12-22,0022000001,BKN,1610612751,Andrew Wiggins,203952,Eric Paschall,1629672,Marquese Chriss,1627737,Jordan Poole,1629673,Brad Wanamaker,202954,0,2021
0,GSW,1610612744,Andrew Wiggins,203952,Jordan Poole,1629673,Brad Wanamaker,202954,James Wiseman,1630164,Juan Toscano-Anderson,1629308,BKN,2020-12-22,0022000001,BKN,1610612751,Landry Shamet,1629013,Caris LeVert,1627747,Taurean Prince,1627752,Spencer Dinwiddie,203915,DeAndre Jordan,201599,2,2021
0,GSW,1610612744,Landry Shamet,1629013,Caris LeVert,1627747,Taurean Prince,1627752,Spencer Dinwiddie,203915,DeAndre Jordan,201599,BKN,2020-12-22,0022000001,BKN,1610612751,Andrew Wiggins,203952,Jordan Poole,1629673,Brad Wanamaker,202954,James Wiseman,1630164,Juan Toscano-Anderson,1629308,0,2021
0,GSW,1610612744,Andrew Wiggins,203952,Jordan Poole,1629673,Brad Wanamaker,202954,James Wiseman,1630164,Juan Toscano-Anderson,1629308,BKN,2020-12-22,0022000001,BKN,1610612751,Landry Shamet,1629013,Caris LeVert,1627747,Taurean Prince,1627752,Spencer Dinwiddie,203915,DeAndre Jordan,201599,0,2021
0,GSW,1610612744,Landry Shamet,1629013,Caris LeVert,1627747,Taurean Prince,1627752,Spencer Dinwiddie,203915,DeAndre Jordan,201599,BKN,2020-12-22,0022000001,BKN,1610612751,Andrew Wiggins,203952,Jordan Poole,1629673,Brad Wanamaker,202954,James Wiseman,1630164,Juan Toscano-Anderson,1629308,0,2021
0,GSW,1610612744,Andrew Wiggins,203952,Jordan Poole,1629673,Brad Wanamaker,202954,James Wiseman,1630164,Juan Toscano-Anderson,1629308,BKN,2020-12-22,0022000001,BKN,1610612751,Landry Shamet,1629013,Caris LeVert,1627747,Taurean Prince,1627752,Spencer Dinwiddie,203915,DeAndre Jordan,201599,0,2021
0,GSW,1610612744,Spencer Dinwiddie,203915,DeAndre Jordan,201599,Kevin Durant,201142,Kyrie Irving,202681,Joe Harris,203925,BKN,2020-12-22,0022000001,BKN,1610612751,Andrew Wiggins,203952,Jordan Poole,1629673,Brad Wanamaker,202954,James Wiseman,1630164,Juan Toscano-Anderson,1629308,0,2021
0,GSW,1610612744,Andrew Wiggins,203952,Jordan Poole,1629673,Brad Wanamaker,202954,James Wiseman,1630164,Juan Toscano-Anderson,1629308,BKN,2020-12-22,0022000001,BKN,1610612751,Spencer Dinwiddie,203915,DeAndre Jordan,201599,Kevin Durant,201142,Kyrie Irving,202681,Joe Harris,203925,0,2021
0,GSW,1610612744,Spencer Dinwiddie,203915,DeAndre Jordan,201599,Kevin Durant,201142,Kyrie Irving,202681,Joe Harris,203925,GSW,2020-12-22,0022000001,BKN,1610612751,Andrew Wiggins,203952,Jordan Poole,1629673,Brad Wanamaker,202954,James Wiseman,1630164,Juan Toscano-Anderson,1629308,0,2021
0,GSW,1610612744,Spencer Dinwiddie,203915,DeAndre Jordan,201599,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,BKN,2020-12-22,0022000001,BKN,1610612751,Jordan Poole,1629673,Brad Wanamaker,202954,James Wiseman,1630164,Juan Toscano-Anderson,1629308,Stephen Curry,201142201939,0,2021
0,GSW,1610612744,Brad Wanamaker,202954,James Wiseman,1630164,Juan Toscano-Anderson,1629308,Stephen Curry,201142201939,Kelly Oubre Jr.,1626162,GSW,2020-12-22,0022000001,BKN,1610612751,Spencer Dinwiddie,203915,DeAndre Jordan,201599,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,0,2021
0,GSW,1610612744,Spencer Dinwiddie,203915,DeAndre Jordan,201599,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,GSW,2020-12-22,0022000001,BKN,1610612751,Brad Wanamaker,202954,James Wiseman,1630164,Juan Toscano-Anderson,1629308,Stephen Curry,201142201939,Kelly Oubre Jr.,1626162,3,2021
0,GSW,1610612744,Brad Wanamaker,202954,James Wiseman,1630164,Juan Toscano-Anderson,1629308,Stephen Curry,201142201939,Kelly Oubre Jr.,1626162,GSW,2020-12-22,0022000001,BKN,1610612751,Spencer Dinwiddie,203915,DeAndre Jordan,201599,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,0,2021
0,GSW,1610612744,Spencer Dinwiddie,203915,DeAndre Jordan,201599,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,BKN,2020-12-22,0022000001,BKN,1610612751,Brad Wanamaker,202954,James Wiseman,1630164,Juan Toscano-Anderson,1629308,Stephen Curry,201142201939,Kelly Oubre Jr.,1626162,0,2021
0,GSW,1610612744,Brad Wanamaker,202954,James Wiseman,1630164,Juan Toscano-Anderson,1629308,Stephen Curry,201142201939,Kelly Oubre Jr.,1626162,GSW,2020-12-22,0022000001,BKN,1610612751,Spencer Dinwiddie,203915,DeAndre Jordan,201599,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,0,2021
0,GSW,1610612744,Spencer Dinwiddie,203915,DeAndre Jordan,201599,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,GSW,2020-12-22,0022000001,BKN,1610612751,Brad Wanamaker,202954,James Wiseman,1630164,Juan Toscano-Anderson,1629308,Stephen Curry,201142201939,Kelly Oubre Jr.,1626162,2,2021
0,GSW,1610612744,Brad Wanamaker,202954,James Wiseman,1630164,Juan Toscano-Anderson,1629308,Stephen Curry,201142201939,Kelly Oubre Jr.,1626162,BKN,2020-12-22,0022000001,BKN,1610612751,Spencer Dinwiddie,203915,DeAndre Jordan,201599,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,2,2021
0,GSW,1610612744,Spencer Dinwiddie,203915,DeAndre Jordan,201599,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,BKN,2020-12-22,0022000001,BKN,1610612751,Brad Wanamaker,202954,James Wiseman,1630164,Juan Toscano-Anderson,1629308,Stephen Curry,201142201939,Kelly Oubre Jr.,1626162,0,2021
0,GSW,1610612744,Brad Wanamaker,202954,James Wiseman,1630164,Juan Toscano-Anderson,1629308,Stephen Curry,201142201939,Kelly Oubre Jr.,1626162,BKN,2020-12-22,0022000001,BKN,1610612751,Spencer Dinwiddie,203915,DeAndre Jordan,201599,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,0,2021
0,GSW,1610612744,Spencer Dinwiddie,203915,DeAndre Jordan,201599,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,BKN,2020-12-22,0022000001,BKN,1610612751,Brad Wanamaker,202954,James Wiseman,1630164,Juan Toscano-Anderson,1629308,Stephen Curry,201142201939,Kelly Oubre Jr.,1626162,0,2021
0,GSW,1610612744,Brad Wanamaker,202954,James Wiseman,1630164,Juan Toscano-Anderson,1629308,Stephen Curry,201142201939,Kelly Oubre Jr.,1626162,BKN,2020-12-22,0022000001,BKN,1610612751,Spencer Dinwiddie,203915,DeAndre Jordan,201599,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,2,2021
0,GSW,1610612744,Spencer Dinwiddie,203915,DeAndre Jordan,201599,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,GSW,2020-12-22,0022000001,BKN,1610612751,Brad Wanamaker,202954,James Wiseman,1630164,Juan Toscano-Anderson,1629308,Stephen Curry,201142201939,Kelly Oubre Jr.,1626162,2,2021
0,GSW,1610612744,Brad Wanamaker,202954,James Wiseman,1630164,Juan Toscano-Anderson,1629308,Stephen Curry,201142201939,Kelly Oubre Jr.,1626162,BKN,2020-12-22,0022000001,BKN,1610612751,Spencer Dinwiddie,203915,DeAndre Jordan,201599,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,0,2021
0,GSW,1610612744,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,Caris LeVert,1627747,Jeff Green,201145,BKN,2020-12-22,0022000001,BKN,1610612751,Brad Wanamaker,202954,James Wiseman,1630164,Juan Toscano-Anderson,1629308,Stephen Curry,201142201939,Kelly Oubre Jr.,1626162,0,2021
0,GSW,1610612744,Brad Wanamaker,202954,James Wiseman,1630164,Juan Toscano-Anderson,1629308,Stephen Curry,201142201939,Kelly Oubre Jr.,1626162,BKN,2020-12-22,0022000001,BKN,1610612751,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,Caris LeVert,1627747,Jeff Green,201145,2,2021
0,GSW,1610612744,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,Caris LeVert,1627747,Jeff Green,201145,GSW,2020-12-22,0022000001,BKN,1610612751,Brad Wanamaker,202954,James Wiseman,1630164,Stephen Curry,201142201939,Kelly Oubre Jr.,1626162,Andrew Wiggins,203952,2,2021
0,GSW,1610612744,Brad Wanamaker,202954,James Wiseman,1630164,Stephen Curry,201142201939,Kelly Oubre Jr.,1626162,Andrew Wiggins,203952,BKN,2020-12-22,0022000001,BKN,1610612751,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,Caris LeVert,1627747,Jeff Green,201145,2,2021
0,GSW,1610612744,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,Caris LeVert,1627747,Jeff Green,201145,GSW,2020-12-22,0022000001,BKN,1610612751,Brad Wanamaker,202954,James Wiseman,1630164,Stephen Curry,201142201939,Kelly Oubre Jr.,1626162,Andrew Wiggins,203952,3,2021
0,GSW,1610612744,Brad Wanamaker,202954,James Wiseman,1630164,Stephen Curry,201142201939,Kelly Oubre Jr.,1626162,Andrew Wiggins,203952,BKN,2020-12-22,0022000001,BKN,1610612751,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,Caris LeVert,1627747,Jeff Green,201145,0,2021
0,GSW,1610612744,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,Caris LeVert,1627747,Jeff Green,201145,GSW,2020-12-22,0022000001,BKN,1610612751,James Wiseman,1630164,Stephen Curry,201142201939,Kelly Oubre Jr.,1626162,Andrew Wiggins,203952,Juan Toscano-Anderson,1629308,0,2021
0,GSW,1610612744,James Wiseman,1630164,Stephen Curry,201142201939,Kelly Oubre Jr.,1626162,Andrew Wiggins,203952,Juan Toscano-Anderson,1629308,GSW,2020-12-22,0022000001,BKN,1610612751,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,Caris LeVert,1627747,Jeff Green,201145,0,2021
0,GSW,1610612744,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,Caris LeVert,1627747,Jeff Green,201145,BKN,2020-12-22,0022000001,BKN,1610612751,James Wiseman,1630164,Stephen Curry,201142201939,Kelly Oubre Jr.,1626162,Andrew Wiggins,203952,Juan Toscano-Anderson,1629308,0,2021
0,GSW,1610612744,James Wiseman,1630164,Stephen Curry,201142201939,Kelly Oubre Jr.,1626162,Andrew Wiggins,203952,Juan Toscano-Anderson,1629308,GSW,2020-12-22,0022000001,BKN,1610612751,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,Caris LeVert,1627747,Jeff Green,201145,0,2021
0,GSW,1610612744,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,Caris LeVert,1627747,Jeff Green,201145,GSW,2020-12-22,0022000001,BKN,1610612751,James Wiseman,1630164,Stephen Curry,201142201939,Kelly Oubre Jr.,1626162,Andrew Wiggins,203952,Juan Toscano-Anderson,1629308,0,2021
0,GSW,1610612744,James Wiseman,1630164,Stephen Curry,201142201939,Kelly Oubre Jr.,1626162,Andrew Wiggins,203952,Juan Toscano-Anderson,1629308,BKN,2020-12-22,0022000001,BKN,1610612751,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,Caris LeVert,1627747,Jeff Green,201145,0,2021
0,GSW,1610612744,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,Caris LeVert,1627747,Jeff Green,201145,BKN,2020-12-22,0022000001,BKN,1610612751,James Wiseman,1630164,Stephen Curry,201142201939,Kelly Oubre Jr.,1626162,Andrew Wiggins,203952,Juan Toscano-Anderson,1629308,0,2021
0,GSW,1610612744,James Wiseman,1630164,Stephen Curry,201142201939,Kelly Oubre Jr.,1626162,Andrew Wiggins,203952,Juan Toscano-Anderson,1629308,BKN,2020-12-22,0022000001,BKN,1610612751,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,Caris LeVert,1627747,Jeff Green,201145,2,2021
0,GSW,1610612744,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,Caris LeVert,1627747,Jeff Green,201145,GSW,2020-12-22,0022000001,BKN,1610612751,James Wiseman,1630164,Stephen Curry,201142201939,Kelly Oubre Jr.,1626162,Andrew Wiggins,203952,Juan Toscano-Anderson,1629308,1,2021
0,GSW,1610612744,James Wiseman,1630164,Stephen Curry,201142201939,Kelly Oubre Jr.,1626162,Andrew Wiggins,203952,Juan Toscano-Anderson,1629308,GSW,2020-12-22,0022000001,BKN,1610612751,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,Caris LeVert,1627747,Jeff Green,201145,0,2021
0,GSW,1610612744,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,Caris LeVert,1627747,Jeff Green,201145,GSW,2020-12-22,0022000001,BKN,1610612751,James Wiseman,1630164,Stephen Curry,201142201939,Kelly Oubre Jr.,1626162,Andrew Wiggins,203952,Juan Toscano-Anderson,1629308,2,2021
0,GSW,1610612744,James Wiseman,1630164,Stephen Curry,201142201939,Kelly Oubre Jr.,1626162,Andrew Wiggins,203952,Juan Toscano-Anderson,1629308,BKN,2020-12-22,0022000001,BKN,1610612751,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,Caris LeVert,1627747,Jeff Green,201145,3,2021
0,GSW,1610612744,James Wiseman,1630164,Stephen Curry,201142201939,Kelly Oubre Jr.,1626162,Andrew Wiggins,203952,Juan Toscano-Anderson,1629308,GSW,2020-12-22,0022000001,BKN,1610612751,Kevin Durant,201142201939,Kyrie Irving,202681,Joe Harris,203925,Caris LeVert,1627747,Jeff Green,201145,0,2021
0,GSW,1610612744,Joe Harris,203925,Kevin Durant,201142201939,DeAndre Jordan,201599,Spencer Dinwiddie,203915,Kyrie Irving,202681,BKN,2020-12-22,0022000001,BKN,1610612751,Andrew Wiggins,203952,James Wiseman,1630164,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Juan Toscano-Anderson,1629308,0,2021
0,GSW,1610612744,Andrew Wiggins,203952,James Wiseman,1630164,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Juan Toscano-Anderson,1629308,BKN,2020-12-22,0022000001,BKN,1610612751,Joe Harris,203925,Kevin Durant,201142201939,DeAndre Jordan,201599,Spencer Dinwiddie,203915,Kyrie Irving,202681,2,2021
0,GSW,1610612744,Joe Harris,203925,Kevin Durant,201142201939,DeAndre Jordan,201599,Spencer Dinwiddie,203915,Kyrie Irving,202681,BKN,2020-12-22,0022000001,BKN,1610612751,Andrew Wiggins,203952,James Wiseman,1630164,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Juan Toscano-Anderson,1629308,0,2021
0,GSW,1610612744,Andrew Wiggins,203952,James Wiseman,1630164,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Juan Toscano-Anderson,1629308,BKN,2020-12-22,0022000001,BKN,1610612751,Joe Harris,203925,Kevin Durant,201142201939,DeAndre Jordan,201599,Spencer Dinwiddie,203915,Kyrie Irving,202681,2,2021
0,GSW,1610612744,Joe Harris,203925,Kevin Durant,201142201939,DeAndre Jordan,201599,Spencer Dinwiddie,203915,Kyrie Irving,202681,BKN,2020-12-22,0022000001,BKN,1610612751,Andrew Wiggins,203952,James Wiseman,1630164,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Juan Toscano-Anderson,1629308,0,2021
0,GSW,1610612744,Andrew Wiggins,203952,James Wiseman,1630164,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Juan Toscano-Anderson,1629308,BKN,2020-12-22,0022000001,BKN,1610612751,Joe Harris,203925,Kevin Durant,201142201939,DeAndre Jordan,201599,Spencer Dinwiddie,203915,Kyrie Irving,202681,2,2021
0,GSW,1610612744,Joe Harris,203925,Kevin Durant,201142201939,DeAndre Jordan,201599,Spencer Dinwiddie,203915,Kyrie Irving,202681,GSW,2020-12-22,0022000001,BKN,1610612751,Andrew Wiggins,203952,James Wiseman,1630164,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Juan Toscano-Anderson,1629308,2,2021
0,GSW,1610612744,Andrew Wiggins,203952,James Wiseman,1630164,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Juan Toscano-Anderson,1629308,BKN,2020-12-22,0022000001,BKN,1610612751,Joe Harris,203925,Kevin Durant,201142201939,DeAndre Jordan,201599,Spencer Dinwiddie,203915,Kyrie Irving,202681,0,2021
0,GSW,1610612744,Joe Harris,203925,Kevin Durant,201142201939,DeAndre Jordan,201599,Spencer Dinwiddie,203915,Kyrie Irving,202681,GSW,2020-12-22,0022000001,BKN,1610612751,Andrew Wiggins,203952,James Wiseman,1630164,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Juan Toscano-Anderson,1629308,2,2021
0,GSW,1610612744,Joe Harris,203925,Kevin Durant,201142201939,DeAndre Jordan,201599,Spencer Dinwiddie,203915,Kyrie Irving,202681,BKN,2020-12-22,0022000001,BKN,1610612751,Andrew Wiggins,203952,James Wiseman,1630164,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Juan Toscano-Anderson,1629308,0,2021
0,GSW,1610612744,Andrew Wiggins,203952,James Wiseman,1630164,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Juan Toscano-Anderson,1629308,BKN,2020-12-22,0022000001,BKN,1610612751,Joe Harris,203925,Kevin Durant,201142201939,DeAndre Jordan,201599,Spencer Dinwiddie,203915,Kyrie Irving,202681,2,2021
0,GSW,1610612744,Joe Harris,203925,Kevin Durant,201142201939,DeAndre Jordan,201599,Spencer Dinwiddie,203915,Kyrie Irving,202681,GSW,2020-12-22,0022000001,BKN,1610612751,Andrew Wiggins,203952,James Wiseman,1630164,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Juan Toscano-Anderson,1629308,0,2021
0,GSW,1610612744,Andrew Wiggins,203952,James Wiseman,1630164,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Juan Toscano-Anderson,1629308,BKN,2020-12-22,0022000001,BKN,1610612751,Joe Harris,203925,Kevin Durant,201142201939,DeAndre Jordan,201599,Spencer Dinwiddie,203915,Kyrie Irving,202681,2,2021
0,GSW,1610612744,Joe Harris,203925,Kevin Durant,201142201939,DeAndre Jordan,201599,Spencer Dinwiddie,203915,Kyrie Irving,202681,BKN,2020-12-22,0022000001,BKN,1610612751,Andrew Wiggins,203952,James Wiseman,1630164,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Juan Toscano-Anderson,1629308,0,2021
0,GSW,1610612744,Andrew Wiggins,203952,James Wiseman,1630164,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Juan Toscano-Anderson,1629308,BKN,2020-12-22,0022000001,BKN,1610612751,Joe Harris,203925,Kevin Durant,201142201939,DeAndre Jordan,201599,Spencer Dinwiddie,203915,Kyrie Irving,202681,2,2021
0,GSW,1610612744,Joe Harris,203925,Kevin Durant,201142201939,DeAndre Jordan,201599,Spencer Dinwiddie,203915,Kyrie Irving,202681,BKN,2020-12-22,0022000001,BKN,1610612751,Andrew Wiggins,203952,James Wiseman,1630164,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Juan Toscano-Anderson,1629308,0,2021
0,GSW,1610612744,Andrew Wiggins,203952,James Wiseman,1630164,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Juan Toscano-Anderson,1629308,GSW,2020-12-22,0022000001,BKN,1610612751,Joe Harris,203925,Kevin Durant,201142201939,DeAndre Jordan,201599,Spencer Dinwiddie,203915,Kyrie Irving,202681,0,2021
0,GSW,1610612744,Joe Harris,203925,Kevin Durant,201142201939,DeAndre Jordan,201599,Spencer Dinwiddie,203915,Kyrie Irving,202681,GSW,2020-12-22,0022000001,BKN,1610612751,Andrew Wiggins,203952,James Wiseman,1630164,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Juan Toscano-Anderson,1629308,0,2021
0,GSW,1610612744,Andrew Wiggins,203952,James Wiseman,1630164,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Juan Toscano-Anderson,1629308,BKN,2020-12-22,0022000001,BKN,1610612751,Joe Harris,203925,Kevin Durant,201142201939,DeAndre Jordan,201599,Spencer Dinwiddie,203915,Kyrie Irving,202681,2,2021
0,GSW,1610612744,Joe Harris,203925,Kevin Durant,201142201939,DeAndre Jordan,201599,Spencer Dinwiddie,203915,Kyrie Irving,202681,BKN,2020-12-22,0022000001,BKN,1610612751,Andrew Wiggins,203952,James Wiseman,1630164,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Juan Toscano-Anderson,1629308,0,2021
0,GSW,1610612744,Joe Harris,203925,Kevin Durant,201142201939,DeAndre Jordan,201599,Spencer Dinwiddie,203915,Kyrie Irving,202681,BKN,2020-12-22,0022000001,BKN,1610612751,Andrew Wiggins,203952,James Wiseman,1630164,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Juan Toscano-Anderson,1629308,0,2021
0,GSW,1610612744,Andrew Wiggins,203952,James Wiseman,1630164,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Juan Toscano-Anderson,1629308,BKN,2020-12-22,0022000001,BKN,1610612751,Joe Harris,203925,Kevin Durant,201142201939,DeAndre Jordan,201599,Spencer Dinwiddie,203915,Kyrie Irving,202681,0,2021
0,GSW,1610612744,Joe Harris,203925,Kevin Durant,201142201939,DeAndre Jordan,201599,Spencer Dinwiddie,203915,Kyrie Irving,202681,GSW,2020-12-22,0022000001,BKN,1610612751,Andrew Wiggins,203952,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Juan Toscano-Anderson,1629308,Kevon Looney,1626172,0,2021
0,GSW,1610612744,Andrew Wiggins,203952,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Juan Toscano-Anderson,1629308,Kevon Looney,1626172,BKN,2020-12-22,0022000001,BKN,1610612751,Joe Harris,203925,Kevin Durant,201142201939,DeAndre Jordan,201599,Spencer Dinwiddie,203915,Kyrie Irving,202681,3,2021
0,GSW,1610612744,Joe Harris,203925,Kevin Durant,201142201939,DeAndre Jordan,201599,Spencer Dinwiddie,203915,Kyrie Irving,202681,GSW,2020-12-22,0022000001,BKN,1610612751,Andrew Wiggins,203952,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Juan Toscano-Anderson,1629308,Kevon Looney,1626172,3,2021
0,GSW,1610612744,Andrew Wiggins,203952,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Juan Toscano-Anderson,1629308,Kevon Looney,1626172,GSW,2020-12-22,0022000001,BKN,1610612751,Joe Harris,203925,Kevin Durant,201142201939,DeAndre Jordan,201599,Spencer Dinwiddie,203915,Kyrie Irving,202681,0,2021
0,GSW,1610612744,Joe Harris,203925,Kevin Durant,201142201939,DeAndre Jordan,201599,Spencer Dinwiddie,203915,Kyrie Irving,202681,GSW,2020-12-22,0022000001,BKN,1610612751,Andrew Wiggins,203952,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Juan Toscano-Anderson,1629308,Kevon Looney,1626172,2,2021
0,GSW,1610612744,Andrew Wiggins,203952,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Juan Toscano-Anderson,1629308,Kevon Looney,1626172,BKN,2020-12-22,0022000001,BKN,1610612751,Joe Harris,203925,Kevin Durant,201142201939,DeAndre Jordan,201599,Spencer Dinwiddie,203915,Kyrie Irving,202681,2,2021
0,GSW,1610612744,Joe Harris,203925,Kevin Durant,201142201939,DeAndre Jordan,201599,Spencer Dinwiddie,203915,Kyrie Irving,202681,GSW,2020-12-22,0022000001,BKN,1610612751,Andrew Wiggins,203952,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Juan Toscano-Anderson,1629308,Kevon Looney,1626172,2,2021
0,GSW,1610612744,Andrew Wiggins,203952,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Juan Toscano-Anderson,1629308,Kevon Looney,1626172,BKN,2020-12-22,0022000001,BKN,1610612751,Joe Harris,203925,Kevin Durant,201142201939,DeAndre Jordan,201599,Spencer Dinwiddie,203915,Kyrie Irving,202681,2,2021
0,GSW,1610612744,Kevin Durant,201142201939,Kyrie Irving,202681,Jarrett Allen,1628386,Landry Shamet,1629013,Caris LeVert,1627747,GSW,2020-12-22,0022000001,BKN,1610612751,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Kevon Looney,1626172,Kent Bazemore,203145,Eric Paschall,1629672,2,2021
0,GSW,1610612744,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Kevon Looney,1626172,Kent Bazemore,203145,Eric Paschall,1629672,BKN,2020-12-22,0022000001,BKN,1610612751,Kevin Durant,201142201939,Kyrie Irving,202681,Jarrett Allen,1628386,Landry Shamet,1629013,Caris LeVert,1627747,2,2021
0,GSW,1610612744,Kevin Durant,201142201939,Kyrie Irving,202681,Jarrett Allen,1628386,Landry Shamet,1629013,Caris LeVert,1627747,BKN,2020-12-22,0022000001,BKN,1610612751,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Kevon Looney,1626172,Kent Bazemore,203145,Eric Paschall,1629672,0,2021
0,GSW,1610612744,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Kevon Looney,1626172,Kent Bazemore,203145,Eric Paschall,1629672,BKN,2020-12-22,0022000001,BKN,1610612751,Kevin Durant,201142201939,Kyrie Irving,202681,Jarrett Allen,1628386,Landry Shamet,1629013,Caris LeVert,1627747,1,2021
0,GSW,1610612744,Kelly Oubre Jr.,1626162,Stephen Curry,201142201939,Kevon Looney,1626172,Kent Bazemore,203145,Eric Paschall,1629672,GSW,2020-12-22,0022000001,BKN,1610612751,Kevin Durant,201142201939,Kyrie Irving,202681,Jarrett Allen,1628386,Landry Shamet,1629013,Caris LeVert,1627747,0,2021
