,player_id,rapm_off,rapm_def,rapm,rapm_rank,rapm_off_rank,rapm_def_rank,rapm_intercept,player_name,min_season,max_season
69,200768.0,3.5,0.84,4.34,1.0,1.0,74.0,103.45,Kyle Lowry,2017,2017
166,202335.0,2.38,1.49,3.88,2.0,12.0,17.0,103.45,Patrick Patterson,2017,2017
129,201939.0,3.28,0.51,3.79,3.0,2.0,122.0,103.45,Stephen Curry,2017,2017
147,201976.0,2.57,1.03,3.6,4.0,7.0,56.0,103.45,Patrick Beverley,2017,2017
46,101108.0,1.81,1.53,3.35,5.0,22.0,15.0,103.45,Chris Paul,2017,2017
117,201588.0,1.49,1.81,3.3,6.0,39.0,9.0,103.45,George Hill,2017,2017
19,2544.0,2.57,0.7,3.26,7.0,8.0,93.0,103.45,LeBron James,2017,2017
189,202691.0,2.38,0.87,3.25,8.0,13.0,71.0,103.45,Klay Thompson,2017,2017
150,201988.0,1.7,1.46,3.15,9.0,26.0,21.0,103.45,Patty Mills,2017,2017
100,201567.0,1.54,1.55,3.09,11.0,32.0,13.0,103.45,Kevin Love,2017,2017
234,203109.0,1.83,1.26,3.09,10.0,20.0,30.0,103.45,Jae Crowder,2017,2017
74,200794.0,0.24,2.8,3.04,12.0,159.0,1.0,103.45,Paul Millsap,2017,2017
99,201566.0,2.13,0.9,3.02,13.0,16.0,67.0,103.45,Russell Westbrook,2017,2017
202,202710.0,1.71,1.19,2.9,14.0,25.0,37.0,103.45,Jimmy Butler,2017,2017
121,201601.0,0.5,2.32,2.83,15.0,114.0,3.0,103.45,Luc Mbah a Moute,2017,2017
235,203110.0,1.67,1.11,2.78,16.0,27.0,47.0,103.45,Draymond Green,2017,2017
57,101150.0,2.61,0.09,2.7,17.0,5.0,203.0,103.45,Lou Williams,2017,2017
161,202329.0,0.15,2.37,2.52,18.0,171.0,2.0,103.45,Al-Farouq Aminu,2017,2017
264,203484.0,1.39,1.12,2.51,19.0,46.0,45.0,103.45,Kentavious Caldwell-Pope,2017,2017
271,203497.0,0.54,1.96,2.5,20.0,110.0,7.0,103.45,Rudy Gobert,2017,2017
76,201142.0,2.02,0.46,2.48,21.0,18.0,125.0,103.45,Kevin Durant,2017,2017
207,202720.0,0.43,1.97,2.4,22.0,133.0,6.0,103.45,Jon Leuer,2017,2017
65,200752.0,0.58,1.75,2.33,23.0,107.0,12.0,103.45,Rudy Gay,2017,2017
274,203501.0,2.08,0.23,2.32,24.0,17.0,170.0,103.45,Tim Hardaway Jr.,2017,2017
292,203613.0,0.49,1.77,2.26,25.0,118.0,11.0,103.45,Jonathon Simmons,2017,2017
257,203469.0,0.76,1.47,2.24,26.0,86.0,19.0,103.45,Cody Zeller,2017,2017
80,201147.0,1.22,0.96,2.18,28.0,54.0,63.0,103.45,Corey Brewer,2017,2017
278,203507.0,1.08,1.1,2.18,29.0,63.0,48.0,103.45,Giannis Antetokounmpo,2017,2017
210,202732.0,0.95,1.24,2.18,27.0,73.0,34.0,103.45,DeAndre Liggins,2017,2017
160,202328.0,2.59,-0.47,2.12,30.0,6.0,324.0,103.45,Greg Monroe,2017,2017
280,203512.0,1.54,0.56,2.1,31.0,34.0,115.0,103.45,Lucas Nogueira,2017,2017
125,201933.0,1.52,0.58,2.1,32.0,35.0,113.0,103.45,Blake Griffin,2017,2017
149,201980.0,1.54,0.56,2.1,33.0,33.0,118.0,103.45,Danny Green,2017,2017
5,1938.0,1.28,0.81,2.09,35.0,53.0,79.0,103.45,Manu Ginobili,2017,2017
63,200746.0,1.28,0.81,2.09,34.0,52.0,80.0,103.45,LaMarcus Aldridge,2017,2017
345,1626149.0,2.4,-0.36,2.04,36.0,11.0,306.0,103.45,Montrezl Harrell,2017,2017
330,203999.0,1.76,0.23,1.99,37.0,24.0,171.0,103.45,Nikola Jokic,2017,2017
193,202695.0,2.2,-0.22,1.99,38.0,15.0,282.0,103.45,Kawhi Leonard,2017,2017
215,203078.0,0.88,1.08,1.95,39.0,76.0,51.0,103.45,Bradley Beal,2017,2017
102,201569.0,0.66,1.27,1.94,40.0,96.0,28.0,103.45,Eric Gordon,2017,2017
116,201587.0,1.32,0.59,1.91,41.0,48.0,112.0,103.45,Nicolas Batum,2017,2017
26,2585.0,0.48,1.39,1.86,42.0,125.0,25.0,103.45,Zaza Pachulia,2017,2017
66,200755.0,1.54,0.31,1.85,43.0,30.0,153.0,103.45,JJ Redick,2017,2017
314,203935.0,1.13,0.67,1.8,44.0,60.0,97.0,103.45,Marcus Smart,2017,2017
248,203382.0,0.76,1.03,1.79,45.0,87.0,55.0,103.45,Aron Baynes,2017,2017
390,1627098.0,-0.0,1.78,1.78,46.0,217.0,10.0,103.45,Malcolm Delaney,2017,2017
371,1626181.0,1.59,0.17,1.76,47.0,29.0,185.0,103.45,Norman Powell,2017,2017
451,101162202322.0,1.44,0.3,1.74,48.0,41.0,157.0,103.45,Marcin Gortat,2017,2017
450,101162202322.0,1.44,0.3,1.74,48.0,41.0,157.0,103.45,John Wall,2017,2017
305,203918.0,0.46,1.24,1.69,49.0,131.0,33.0,103.45,Rodney Hood,2017,2017
281,203516.0,0.49,1.19,1.68,50.0,119.0,38.0,103.45,James Ennis III,2017,2017
252,203460.0,0.48,1.17,1.65,52.0,121.0,41.0,103.45,Andre Roberson,2017,2017
268,203490.0,0.97,0.67,1.65,53.0,70.0,96.0,103.45,Otto Porter Jr.,2017,2017
285,203526.0,0.38,1.27,1.65,51.0,140.0,29.0,103.45,Raul Neto,2017,2017
188,202689.0,1.88,-0.28,1.61,54.0,19.0,294.0,103.45,Kemba Walker,2017,2017
58,101161.0,0.63,0.97,1.6,55.0,99.0,61.0,103.45,Amir Johnson,2017,2017
0,1713.0,0.84,0.74,1.58,56.0,78.0,85.0,103.45,Vince Carter,2017,2017
324,203954.0,0.02,1.54,1.56,57.0,212.0,14.0,103.45,Joel Embiid,2017,2017
273,203500.0,0.48,1.05,1.53,58.0,124.0,53.0,103.45,Steven Adams,2017,2017
359,1626167.0,1.09,0.39,1.48,59.0,61.0,137.0,103.45,Myles Turner,2017,2017
260,203476.0,0.48,0.98,1.46,60.0,126.0,59.0,103.45,Gorgui Dieng,2017,2017
126,201935.0,2.96,-1.54,1.42,61.0,3.0,434.0,103.45,James Harden,2017,2017
429,1627785.0,1.04,0.38,1.41,62.0,64.0,141.0,103.45,Isaiah Whitehead,2017,2017
13,2225.0,1.22,0.15,1.38,63.0,55.0,189.0,103.45,Tony Parker,2017,2017
162,202330.0,0.83,0.53,1.36,64.0,80.0,119.0,103.45,Gordon Hayward,2017,2017
112,201583.0,1.47,-0.12,1.34,65.0,40.0,255.0,103.45,Ryan Anderson,2017,2017
246,203200.0,0.75,0.58,1.33,66.0,89.0,114.0,103.45,Justin Holiday,2017,2017
394,1627736.0,0.59,0.73,1.32,68.0,106.0,87.0,103.45,Malik Beasley,2017,2017
119,201599.0,0.67,0.65,1.32,67.0,95.0,99.0,103.45,DeAndre Jordan,2017,2017
141,201960.0,1.01,0.25,1.26,69.0,66.0,163.0,103.45,DeMarre Carroll,2017,2017
219,203082.0,1.6,-0.36,1.24,70.0,28.0,305.0,103.45,Terrence Ross,2017,2017
9,2200.0,1.02,0.2,1.23,71.0,65.0,175.0,103.45,Pau Gasol,2017,2017
184,202684.0,0.06,1.16,1.22,72.0,199.0,42.0,103.45,Tristan Thompson,2017,2017
39,2754.0,-0.05,1.26,1.21,73.0,227.0,31.0,103.45,Tony Allen,2017,2017
8,2199.0,1.42,-0.21,1.2,74.0,43.0,281.0,103.45,Tyson Chandler,2017,2017
108,201578.0,1.51,-0.33,1.17,75.0,36.0,301.0,103.45,Marreese Speights,2017,2017
54,101139.0,0.75,0.39,1.14,76.0,90.0,135.0,103.45,CJ Miles,2017,2017
374,1626191.0,0.48,0.63,1.12,77.0,122.0,101.0,103.45,Chris McCullough,2017,2017
110,201580.0,0.81,0.3,1.11,78.0,82.0,155.0,103.45,JaVale McGee,2017,2017
259,203473.0,-0.38,1.47,1.09,81.0,290.0,20.0,103.45,Dewayne Dedmon,2017,2017
101,201568.0,0.7,0.39,1.09,80.0,92.0,136.0,103.45,Danilo Gallinari,2017,2017
418,1627763.0,0.5,0.6,1.09,79.0,117.0,109.0,103.45,Malcolm Brogdon,2017,2017
12,2216.0,-0.35,1.42,1.08,82.0,282.0,23.0,103.45,Zach Randolph,2017,2017
55,101141.0,0.25,0.82,1.07,83.0,158.0,76.0,103.45,Ersan Ilyasova,2017,2017
290,203584.0,0.4,0.67,1.07,84.0,137.0,98.0,103.45,Troy Daniels,2017,2017
391,1627733.0,0.79,0.24,1.03,85.0,84.0,168.0,103.45,Dragan Bender,2017,2017
226,203090.0,1.5,-0.49,1.02,87.0,38.0,326.0,103.45,Maurice Harkless,2017,2017
302,203914.0,2.69,-1.67,1.02,86.0,4.0,440.0,103.45,Gary Harris,2017,2017
11,2210.0,0.84,0.16,1.01,88.0,77.0,186.0,103.45,Richard Jefferson,2017,2017
312,203932.0,1.14,-0.15,0.99,89.0,59.0,265.0,103.45,Aaron Gordon,2017,2017
381,1626204.0,0.62,0.36,0.98,90.0,100.0,144.0,103.45,Larry Nance Jr.,2017,2017
135,201950.0,-0.89,1.86,0.97,91.0,374.0,8.0,103.45,Jrue Holiday,2017,2017
183,202683.0,1.5,-0.55,0.96,92.0,37.0,337.0,103.45,Enes Kanter,2017,2017
38,2749.0,0.77,0.18,0.95,93.0,85.0,183.0,103.45,Jameer Nelson,2017,2017
181,202681.0,1.44,-0.5,0.94,94.0,42.0,328.0,103.45,Kyrie Irving,2017,2017
307,203923.0,0.31,0.62,0.93,95.0,147.0,105.0,103.45,James Young,2017,2017
265,203486.0,2.42,-1.5,0.92,96.0,10.0,433.0,103.45,Mason Plumlee,2017,2017
