,player_id,rapm_off,rapm_def,rapm,rapm_rank,rapm_off_rank,rapm_def_rank,rapm_intercept,player_name,min_season,max_season
301,203530.0,-0.6,-0.55,-1.16,375.0,332.0,337.0,103.39,Joffrey Lauvergne,2017,2017
126,201600.0,-1.22,0.05,-1.17,377.0,418.0,222.0,103.39,Omer Asik,2017,2017
194,202684.0,-1.0,-0.19,-1.19,379.0,393.0,281.0,103.39,Tristan Thompson,2017,2017
21,2548.0,-1.16,-0.02,-1.19,378.0,413.0,235.0,103.39,Dwyane Wade,2017,2017
196,202687.0,-1.63,0.42,-1.21,380.0,450.0,152.0,103.39,Bismack Biyombo,2017,2017
242,203095.0,-1.2,-0.01,-1.22,381.0,416.0,234.0,103.39,Evan Fournier,2017,2017
101,201228.0,-1.56,0.33,-1.23,382.0,446.0,164.0,103.39,C.J. Watson,2017,2017
371,1626158.0,0.24,-1.49,-1.25,383.0,172.0,457.0,103.39,Richaun Holmes,2017,2017
449,1627778.0,-0.27,-0.99,-1.25,385.0,279.0,413.0,103.39,Chinanu Onuaku,2017,2017
412,1627362.0,-0.42,-0.83,-1.25,384.0,305.0,386.0,103.39,Briante Weber,2017,2017
175,202338.0,-0.18,-1.08,-1.26,386.0,257.0,427.0,103.39,Kevin Seraphin,2017,2017
4,1897.0,-0.96,-0.31,-1.27,388.0,390.0,302.0,103.39,Metta World Peace,2017,2017
31,2730.0,-2.75,1.48,-1.27,387.0,483.0,46.0,103.39,Dwight Howard,2017,2017
258,203148.0,-1.23,-0.05,-1.28,389.0,419.0,244.0,103.39,Brian Roberts,2017,2017
419,1627739.0,-0.37,-0.93,-1.3,390.0,293.0,403.0,103.39,Kris Dunn,2017,2017
119,201584.0,0.29,-1.61,-1.32,391.0,162.0,463.0,103.39,Courtney Lee,2017,2017
251,203115.0,-0.82,-0.53,-1.34,395.0,369.0,331.0,103.39,Will Barton,2017,2017
37,2744.0,-0.88,-0.46,-1.34,394.0,377.0,326.0,103.39,Al Jefferson,2017,2017
457,1627787.0,-0.75,-0.59,-1.34,392.0,358.0,343.0,103.39,Kyle Wiltjer,2017,2017
377,1626166.0,-1.88,0.54,-1.34,393.0,460.0,134.0,103.39,Cameron Payne,2017,2017
64,101187.0,-0.54,-0.81,-1.35,396.0,324.0,381.0,103.39,Alan Anderson,2017,2017
85,201149.0,-0.68,-0.66,-1.35,397.0,347.0,353.0,103.39,Joakim Noah,2017,2017
352,204025.0,-0.18,-1.17,-1.36,398.0,258.0,438.0,103.39,Tim Frazier,2017,2017
482,1627879.0,-1.2,-0.16,-1.36,399.0,415.0,273.0,103.39,Nicolas Laprovittola,2017,2017
162,202323.0,-1.88,0.5,-1.38,400.0,459.0,137.0,103.39,Evan Turner,2017,2017
350,204014.0,-0.73,-0.67,-1.4,401.0,354.0,356.0,103.39,Damjan Rudez,2017,2017
281,203488.0,-0.48,-0.92,-1.4,402.0,315.0,402.0,103.39,Mike Muscala,2017,2017
400,1626203.0,-1.16,-0.26,-1.42,404.0,412.0,294.0,103.39,Treveon Graham,2017,2017
