,player_id,rapm_off,rapm_def,rapm,rapm_rank,rapm_off_rank,rapm_def_rank,rapm_intercept,player_name,min_season,max_season
135,201939.0,5.39,0.94,6.33,1.0,1.0,83.0,103.33,Stephen Curry,2017,2017
72,200768.0,3.28,1.79,5.08,2.0,11.0,26.0,103.33,Kyle Lowry,2017,2017
19,2544.0,4.49,0.57,5.06,3.0,2.0,131.0,103.33,LeBron James,2017,2017
285,203497.0,1.17,3.68,4.84,4.0,73.0,1.0,103.33,Rudy Gobert,2017,2017
47,101108.0,2.48,1.95,4.43,5.0,26.0,20.0,103.33,Chris Paul,2017,2017
213,202710.0,2.11,2.29,4.39,6.0,31.0,12.0,103.33,Jimmy Butler,2017,2017
247,203109.0,2.56,1.83,4.39,7.0,24.0,25.0,103.33,Jae Crowder,2017,2017
116,201580.0,3.84,0.45,4.28,8.0,4.0,142.0,103.33,JaVale McGee,2017,2017
172,202335.0,2.57,1.64,4.21,9.0,23.0,32.0,103.33,Patrick Patterson,2017,2017
347,203999.0,3.3,0.84,4.14,10.0,9.0,92.0,103.33,Nikola Jokic,2017,2017
153,201976.0,3.13,1.0,4.13,11.0,13.0,77.0,103.33,Patrick Beverley,2017,2017
60,101161.0,1.27,2.77,4.04,12.0,68.0,4.0,103.33,Amir Johnson,2017,2017
248,203110.0,1.43,2.4,3.83,13.0,57.0,7.0,103.33,Draymond Green,2017,2017
227,203078.0,3.26,0.55,3.81,14.0,12.0,133.0,103.33,Bradley Beal,2017,2017
105,201566.0,3.69,-0.01,3.68,15.0,7.0,233.0,103.33,Russell Westbrook,2017,2017
199,202691.0,2.14,1.2,3.34,16.0,29.0,64.0,103.33,Klay Thompson,2017,2017
156,201988.0,1.66,1.53,3.19,17.0,45.0,40.0,103.33,Patty Mills,2017,2017
271,203469.0,0.68,2.45,3.13,18.0,114.0,6.0,103.33,Cody Zeller,2017,2017
106,201567.0,1.87,1.19,3.06,19.0,39.0,66.0,103.33,Kevin Love,2017,2017
288,203501.0,2.79,0.24,3.04,20.0,15.0,179.0,103.33,Tim Hardaway Jr.,2017,2017
77,200794.0,1.01,2.0,3.02,21.0,85.0,18.0,103.33,Paul Millsap,2017,2017
81,201144.0,2.57,0.33,2.9,22.0,21.0,163.0,103.33,Mike Conley,2017,2017
123,201588.0,1.35,1.51,2.86,23.0,63.0,42.0,103.33,George Hill,2017,2017
203,202695.0,3.46,-0.76,2.7,25.0,8.0,375.0,103.33,Kawhi Leonard,2017,2017
79,201142.0,2.75,-0.05,2.7,24.0,17.0,240.0,103.33,Kevin Durant,2017,2017
262,203382.0,0.37,2.32,2.69,26.0,151.0,10.0,103.33,Aron Baynes,2017,2017
291,203506.0,-0.78,3.34,2.56,27.0,366.0,2.0,103.33,Victor Oladipo,2017,2017
125,201599.0,1.28,1.24,2.52,28.0,67.0,62.0,103.33,DeAndre Jordan,2017,2017
68,200752.0,0.6,1.9,2.5,29.0,128.0,23.0,103.33,Rudy Gay,2017,2017
198,202689.0,2.87,-0.39,2.48,30.0,14.0,315.0,103.33,Kemba Walker,2017,2017
168,202330.0,1.68,0.75,2.43,31.0,44.0,110.0,103.33,Gordon Hayward,2017,2017
299,203526.0,0.76,1.65,2.41,32.0,107.0,30.0,103.33,Raul Neto,2017,2017
118,201583.0,1.62,0.78,2.4,33.0,46.0,104.0,103.33,Ryan Anderson,2017,2017
209,202703.0,1.51,0.87,2.37,34.0,53.0,89.0,103.33,Nikola Mirotic,2017,2017
167,202329.0,0.23,2.14,2.36,35.0,174.0,15.0,103.33,Al-Farouq Aminu,2017,2017
166,202328.0,2.75,-0.41,2.34,36.0,16.0,319.0,103.33,Greg Monroe,2017,2017
