,player_id,rapm_off,rapm_def,rapm,rapm_rank,rapm_off_rank,rapm_def_rank,rapm_intercept,player_name,min_season,max_season
135,201939.0,5.38,0.94,6.33,1.0,1.0,82.0,103.34,Stephen Curry,2017,2017
72,200768.0,3.27,1.79,5.06,2.0,11.0,26.0,103.34,Kyle Lowry,2017,2017
19,2544.0,4.48,0.57,5.05,3.0,2.0,131.0,103.34,LeBron James,2017,2017
285,203497.0,1.16,3.67,4.83,4.0,75.0,1.0,103.34,Rudy Gobert,2017,2017
47,101108.0,2.48,1.95,4.43,5.0,26.0,21.0,103.34,Chris Paul,2017,2017
247,203109.0,2.55,1.82,4.38,6.0,24.0,25.0,103.34,Jae Crowder,2017,2017
213,202710.0,2.09,2.28,4.37,7.0,31.0,12.0,103.34,Jimmy Butler,2017,2017
116,201580.0,3.83,0.45,4.29,8.0,4.0,141.0,103.34,JaVale McGee,2017,2017
172,202335.0,2.58,1.63,4.21,9.0,20.0,33.0,103.34,Patrick Patterson,2017,2017
153,201976.0,3.12,1.0,4.13,11.0,12.0,76.0,103.34,Patrick Beverley,2017,2017
347,203999.0,3.29,0.84,4.13,10.0,9.0,92.0,103.34,Nikola Jokic,2017,2017
60,101161.0,1.27,2.77,4.04,12.0,69.0,4.0,103.34,Amir Johnson,2017,2017
248,203110.0,1.42,2.39,3.81,13.0,57.0,8.0,103.34,Draymond Green,2017,2017
105,201566.0,3.68,-0.01,3.67,14.0,7.0,235.0,103.34,Russell Westbrook,2017,2017
199,202691.0,2.13,1.21,3.34,15.0,28.0,63.0,103.34,Klay Thompson,2017,2017
156,201988.0,1.66,1.53,3.18,16.0,45.0,40.0,103.34,Patty Mills,2017,2017
271,203469.0,0.68,2.44,3.12,17.0,115.0,6.0,103.34,Cody Zeller,2017,2017
106,201567.0,1.86,1.19,3.05,18.0,39.0,66.0,103.34,Kevin Love,2017,2017
288,203501.0,2.79,0.24,3.03,19.0,15.0,182.0,103.34,Tim Hardaway Jr.,2017,2017
77,200794.0,1.01,2.0,3.01,20.0,86.0,18.0,103.34,Paul Millsap,2017,2017
81,201144.0,2.57,0.32,2.89,21.0,23.0,166.0,103.34,Mike Conley,2017,2017
123,201588.0,1.35,1.51,2.86,22.0,64.0,42.0,103.34,George Hill,2017,2017
79,201142.0,2.74,-0.05,2.69,23.0,17.0,244.0,103.34,Kevin Durant,2017,2017
262,203382.0,0.37,2.31,2.69,24.0,152.0,10.0,103.34,Aron Baynes,2017,2017
203,202695.0,3.46,-0.77,2.69,25.0,8.0,373.0,103.34,Kawhi Leonard,2017,2017
291,203506.0,-0.78,3.34,2.56,26.0,366.0,2.0,103.34,Victor Oladipo,2017,2017
125,201599.0,1.27,1.24,2.51,27.0,68.0,62.0,103.34,DeAndre Jordan,2017,2017
68,200752.0,0.59,1.9,2.49,28.0,128.0,23.0,103.34,Rudy Gay,2017,2017
198,202689.0,2.86,-0.4,2.47,29.0,14.0,317.0,103.34,Kemba Walker,2017,2017
486,101162203078.0,2.08,0.36,2.44,30.0,32.0,159.0,103.34,Bradley Beal,2017,2017
485,101162203078.0,2.08,0.36,2.44,30.0,32.0,159.0,103.34,Marcin Gortat,2017,2017
168,202330.0,1.67,0.74,2.41,32.0,44.0,112.0,103.34,Gordon Hayward,2017,2017
299,203526.0,0.76,1.65,2.41,31.0,108.0,30.0,103.34,Raul Neto,2017,2017
118,201583.0,1.61,0.78,2.39,33.0,46.0,104.0,103.34,Ryan Anderson,2017,2017
209,202703.0,1.5,0.87,2.37,34.0,53.0,88.0,103.34,Nikola Mirotic,2017,2017
167,202329.0,0.22,2.14,2.36,35.0,175.0,15.0,103.34,Al-Farouq Aminu,2017,2017
166,202328.0,2.74,-0.41,2.33,36.0,16.0,319.0,103.34,Greg Monroe,2017,2017
127,201601.0,0.02,2.3,2.32,37.0,216.0,11.0,103.34,Luc Mbah a Moute,2017,2017
59,101150.0,2.57,-0.28,2.29,38.0,22.0,297.0,103.34,Lou Williams,2017,2017
0,1713.0,1.26,1.01,2.27,39.0,71.0,75.0,103.34,Vince Carter,2017,2017
169,202331.0,2.01,0.24,2.25,40.0,34.0,181.0,103.34,Paul George,2017,2017
131,201933.0,2.22,-0.04,2.18,41.0,27.0,241.0,103.34,Blake Griffin,2017,2017
107,201568.0,1.57,0.58,2.16,42.0,48.0,129.0,103.34,Danilo Gallinari,2017,2017
416,1627736.0,0.73,1.42,2.15,43.0,113.0,51.0,103.34,Malik Beasley,2017,2017
191,202681.0,3.76,-1.62,2.14,44.0,5.0,464.0,103.34,Kyrie Irving,2017,2017
227,203078.0,2.11,0.02,2.13,45.0,29.0,229.0,103.34,Bradley Beal,2017,2017
161,202322.0,3.01,-0.91,2.1,46.0,13.0,399.0,103.34,John Wall,2017,2017
33,2734.0,0.54,1.49,2.03,47.0,132.0,44.0,103.34,Devin Harris,2017,2017
270,203468.0,2.04,-0.02,2.02,48.0,33.0,237.0,103.34,CJ McCollum,2017,2017
378,1626167.0,0.93,1.06,1.99,49.0,95.0,72.0,103.34,Myles Turner,2017,2017
477,1627855.0,1.54,0.44,1.98,50.0,51.0,144.0,103.34,Okaro White,2017,2017
266,203460.0,0.44,1.54,1.98,51.0,147.0,39.0,103.34,Andre Roberson,2017,2017
256,203141.0,0.37,1.6,1.97,52.0,153.0,36.0,103.34,Mirza Teletovic,2017,2017
27,2585.0,0.64,1.32,1.96,53.0,124.0,55.0,103.34,Zaza Pachulia,2017,2017
155,201980.0,0.1,1.83,1.94,54.0,195.0,24.0,103.34,Danny Green,2017,2017
76,200782.0,0.5,1.44,1.93,55.0,137.0,49.0,103.34,P.J. Tucker,2017,2017
295,203516.0,-0.14,2.01,1.87,56.0,251.0,17.0,103.34,James Ennis III,2017,2017
53,101133.0,-0.12,1.98,1.86,57.0,248.0,20.0,103.34,Ian Mahinmi,2017,2017
5,1938.0,1.45,0.35,1.8,58.0,55.0,161.0,103.34,Manu Ginobili,2017,2017
238,203090.0,2.0,-0.21,1.79,59.0,35.0,285.0,103.34,Maurice Harkless,2017,2017
330,203937.0,-0.37,2.15,1.78,60.0,294.0,14.0,103.34,Kyle Anderson,2017,2017
3,1891.0,0.06,1.67,1.73,61.0,208.0,29.0,103.34,Jason Terry,2017,2017
483,1627884.0,0.95,0.72,1.67,62.0,93.0,115.0,103.34,Derrick Jones Jr.,2017,2017
306,203613.0,-0.75,2.4,1.65,63.0,360.0,7.0,103.34,Jonathon Simmons,2017,2017
