,player_id,rapm_off,rapm_def,rapm,rapm_rank,rapm_off_rank,rapm_def_rank,rapm_intercept,player_name,min_season,max_season
486,201939202691.0,5.07,1.16,6.23,1.0,1.0,67.0,103.37,Klay Thompson,2017,2017
485,201939202691.0,5.07,1.16,6.23,1.0,1.0,67.0,103.37,Stephen Curry,2017,2017
72,200768.0,3.25,1.78,5.03,2.0,12.0,26.0,103.37,Kyle Lowry,2017,2017
248,203110.0,2.33,2.69,5.03,3.0,28.0,5.0,103.37,Draymond Green,2017,2017
19,2544.0,4.47,0.56,5.02,4.0,2.0,131.0,103.37,LeBron James,2017,2017
285,203497.0,1.14,3.65,4.79,5.0,74.0,1.0,103.37,Rudy Gobert,2017,2017
116,201580.0,4.18,0.55,4.73,6.0,4.0,132.0,103.37,JaVale McGee,2017,2017
47,101108.0,2.47,1.97,4.44,7.0,26.0,20.0,103.37,Chris Paul,2017,2017
247,203109.0,2.54,1.83,4.37,8.0,24.0,25.0,103.37,Jae Crowder,2017,2017
213,202710.0,2.08,2.27,4.35,9.0,32.0,12.0,103.37,Jimmy Butler,2017,2017
172,202335.0,2.56,1.62,4.19,10.0,20.0,33.0,103.37,Patrick Patterson,2017,2017
347,203999.0,3.28,0.83,4.11,11.0,10.0,94.0,103.37,Nikola Jokic,2017,2017
153,201976.0,3.11,0.98,4.09,12.0,14.0,78.0,103.37,Patrick Beverley,2017,2017
60,101161.0,1.26,2.77,4.02,13.0,68.0,4.0,103.37,Amir Johnson,2017,2017
227,203078.0,3.23,0.53,3.77,14.0,13.0,135.0,103.37,Bradley Beal,2017,2017
105,201566.0,3.67,-0.02,3.65,15.0,7.0,236.0,103.37,Russell Westbrook,2017,2017
79,201142.0,3.47,0.17,3.64,16.0,8.0,198.0,103.37,Kevin Durant,2017,2017
156,201988.0,1.65,1.52,3.17,17.0,46.0,40.0,103.37,Patty Mills,2017,2017
271,203469.0,0.67,2.46,3.13,18.0,115.0,7.0,103.37,Cody Zeller,2017,2017
106,201567.0,1.85,1.18,3.02,19.0,39.0,65.0,103.37,Kevin Love,2017,2017
288,203501.0,2.78,0.23,3.01,20.0,16.0,184.0,103.37,Tim Hardaway Jr.,2017,2017
77,200794.0,0.99,1.98,2.98,21.0,85.0,19.0,103.37,Paul Millsap,2017,2017
81,201144.0,2.55,0.31,2.86,22.0,23.0,166.0,103.37,Mike Conley,2017,2017
123,201588.0,1.34,1.5,2.85,23.0,62.0,44.0,103.37,George Hill,2017,2017
262,203382.0,0.36,2.31,2.67,24.0,152.0,10.0,103.37,Aron Baynes,2017,2017
35,2738.0,2.27,0.39,2.66,25.0,29.0,154.0,103.37,Andre Iguodala,2017,2017
203,202695.0,3.44,-0.79,2.65,26.0,9.0,375.0,103.37,Kawhi Leonard,2017,2017
27,2585.0,1.11,1.52,2.62,27.0,78.0,41.0,103.37,Zaza Pachulia,2017,2017
291,203506.0,-0.8,3.32,2.52,28.0,366.0,2.0,103.37,Victor Oladipo,2017,2017
125,201599.0,1.25,1.23,2.48,29.0,69.0,62.0,103.37,DeAndre Jordan,2017,2017
68,200752.0,0.57,1.9,2.47,30.0,128.0,23.0,103.37,Rudy Gay,2017,2017
198,202689.0,2.85,-0.4,2.45,31.0,15.0,315.0,103.37,Kemba Walker,2017,2017
299,203526.0,0.76,1.65,2.41,32.0,108.0,29.0,103.37,Raul Neto,2017,2017
118,201583.0,1.61,0.79,2.4,33.0,47.0,99.0,103.37,Ryan Anderson,2017,2017
168,202330.0,1.66,0.74,2.39,34.0,44.0,111.0,103.37,Gordon Hayward,2017,2017
209,202703.0,1.49,0.86,2.35,35.0,54.0,88.0,103.37,Nikola Mirotic,2017,2017
167,202329.0,0.21,2.13,2.34,36.0,178.0,15.0,103.37,Al-Farouq Aminu,2017,2017
166,202328.0,2.73,-0.41,2.33,37.0,17.0,318.0,103.37,Greg Monroe,2017,2017
127,201601.0,0.01,2.3,2.31,38.0,214.0,11.0,103.37,Luc Mbah a Moute,2017,2017
59,101150.0,2.55,-0.31,2.24,40.0,22.0,305.0,103.37,Lou Williams,2017,2017
0,1713.0,1.25,1.0,2.24,39.0,70.0,75.0,103.37,Vince Carter,2017,2017
169,202331.0,1.99,0.24,2.23,41.0,34.0,178.0,103.37,Paul George,2017,2017
